Company:,ATVI,	,	,	,	,	,	,
Case:,Bullish,	,	,	,	,	,	,
Activity:,Buy,	,	,	,	,	,	,
======================================================================================
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-0.5140965466611577 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.127837689310245 %,
Exit 5th day:,2013-01-14
		    to
		2013-01-18,Enter price:,11.5,Exit price:,11.36,Profit rate:,-1.217391304347831 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,28,,,,,,,
Found Date: ,2013-02-05,	,	,	,	,	,	,
Enter Date1:,2013-02-06,Enter price:,11.82,Exit price:,11.94,Profit rate:,1.0152284263959324 %,
Enter Date2:,2013-02-07,Enter price:,11.92,Exit price:,12.06,Profit rate:,1.1744966442953066 %,
Enter Date3:,2013-02-08,Enter price:,13.2,Exit price:,13.41,Profit rate:,1.5909090909090973 %,
Enter Date4:,2013-02-11,Enter price:,13.21,Exit price:,13.57,Profit rate:,2.7252081756245223 %,
Enter Date5:,2013-02-12,Enter price:,13.55,Exit price:,13.51,Profit rate:,-0.2952029520295271 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,6.210639385195331 %,
	,	,	,	,Total cumulative:,,Profit rate:,13.338477074505576 %,
Exit 5th day:,2013-02-06
		    to
		2013-02-12,Enter price:,11.82,Exit price:,13.51,Profit rate:,14.297800338409472 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,29,,,,,,,
Found Date: ,2013-02-13,	,	,	,	,	,	,
Enter Date1:,2013-02-14,Enter price:,13.66,Exit price:,14.0,Profit rate:,2.4890190336749622 %,
Enter Date2:,2013-02-15,Enter price:,14.06,Exit price:,14.37,Profit rate:,2.204836415362722 %,
