Company:,ATVI,	,	,	,	,	,	,
Case:,Bearish,	,	,	,	,	,	,
Activity:,Sell,	,	,	,	,	,	,
======================================================================================
Enter Date2:,2011-04-27,Enter price:,11.42,Exit price:,11.59,Profit rate:,-1.4886164623467595 %,
Enter Date3:,2011-04-28,Enter price:,11.54,Exit price:,11.57,Profit rate:,-0.2599653379549492 %,
Enter Date4:,2011-04-29,Enter price:,11.55,Exit price:,11.38,Profit rate:,1.471861471861471 %,
Enter Date5:,2011-05-02,Enter price:,11.42,Exit price:,11.43,Profit rate:,-0.08756567425568991 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.69643520340641 %,
	,	,	,	,Total cumulative:,,Profit rate:,15.726542589037102 %,
Exit 5th day:,2011-04-26
		    to
		2011-05-02,Enter price:,11.26,Exit price:,11.43,Profit rate:,-1.5097690941385429 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,20,,,,,,,
Found Date: ,2011-06-17,	,	,	,	,	,	,
Enter Date1:,2011-06-20,Enter price:,10.86,Exit price:,10.98,Profit rate:,-1.104972375690617 %,
Enter Date2:,2011-06-21,Enter price:,11.06,Exit price:,11.19,Profit rate:,-1.1754068716093942 %,
Enter Date3:,2011-06-22,Enter price:,11.17,Exit price:,11.31,Profit rate:,-1.2533572068039442 %,
Enter Date4:,2011-06-23,Enter price:,11.24,Exit price:,11.38,Profit rate:,-1.2455516014234926 %,
Enter Date5:,2011-06-24,Enter price:,11.49,Exit price:,11.29,Profit rate:,1.7406440382941781 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-3.0386440172332705 %,
	,	,	,	,Total cumulative:,,Profit rate:,12.687898571803832 %,
Exit 5th day:,2011-06-20
		    to
		2011-06-24,Enter price:,10.86,Exit price:,11.29,Profit rate:,-3.9594843462246754 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,21,,,,,,,
Found Date: ,2011-09-21,	,	,	,	,	,	,
Enter Date1:,2011-09-22,Enter price:,11.69,Exit price:,11.55,Profit rate:,1.1976047904191514 %,
Enter Date2:,2011-09-23,Enter price:,11.45,Exit price:,11.72,Profit rate:,-2.358078602620099 %,
Enter Date3:,2011-09-26,Enter price:,11.75,Exit price:,12.08,Profit rate:,-2.8085106382978733 %,
Enter Date4:,2011-09-27,Enter price:,12.22,Exit price:,12.18,Profit rate:,0.3273322422258668 %,
Enter Date5:,2011-09-28,Enter price:,12.24,Exit price:,12.03,Profit rate:,1.715686274509811 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.9259659337631436 %,
	,	,	,	,Total cumulative:,,Profit rate:,10.761932638040689 %,
Exit 5th day:,2011-09-22
		    to
		2011-09-28,Enter price:,11.69,Exit price:,12.03,Profit rate:,-2.908468776732249 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,22,,,,,,,
Found Date: ,2011-09-28,	,	,	,	,	,	,
Enter Date1:,2011-09-29,Enter price:,12.22,Exit price:,11.98,Profit rate:,1.9639934533551573 %,
Enter Date2:,2011-09-30,Enter price:,11.82,Exit price:,11.9,Profit rate:,-0.6768189509306266 %,
Enter Date3:,2011-10-03,Enter price:,11.86,Exit price:,11.95,Profit rate:,-0.7588532883642484 %,
Enter Date4:,2011-10-04,Enter price:,11.82,Exit price:,12.11,Profit rate:,-2.4534686971235122 %,
Enter Date5:,2011-10-05,Enter price:,12.11,Exit price:,12.15,Profit rate:,-0.33030553261767903 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-2.2554530156809087 %,
	,	,	,	,Total cumulative:,,Profit rate:,8.50647962235978 %,
Exit 5th day:,2011-09-29
		    to
		2011-10-05,Enter price:,12.22,Exit price:,12.15,Profit rate:,0.572831423895256 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,23,,,,,,,
Found Date: ,2011-10-12,	,	,	,	,	,	,
Enter Date1:,2011-10-13,Enter price:,12.74,Exit price:,12.92,Profit rate:,-1.4128728414442677 %,
Enter Date2:,2011-10-14,Enter price:,12.79,Exit price:,12.92,Profit rate:,-1.016419077404228 %,
Enter Date3:,2011-10-17,Enter price:,13.09,Exit price:,12.91,Profit rate:,1.3750954927425494 %,
Enter Date4:,2011-10-18,Enter price:,13.02,Exit price:,13.01,Profit rate:,0.0768049155145913 %,
Enter Date5:,2011-10-19,Enter price:,13.01,Exit price:,12.89,Profit rate:,0.9223674096848519 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-0.05502410090650345 %,
	,	,	,	,Total cumulative:,,Profit rate:,8.451455521453276 %,
Exit 5th day:,2011-10-13
		    to
		2011-10-19,Enter price:,12.74,Exit price:,12.89,Profit rate:,-1.1773940345368945 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,24,,,,,,,
Found Date: ,2011-12-02,	,	,	,	,	,	,
Enter Date1:,2011-12-05,Enter price:,12.39,Exit price:,12.44,Profit rate:,-0.4035512510088695 %,
Enter Date2:,2011-12-06,Enter price:,12.49,Exit price:,12.38,Profit rate:,0.8807045636509162 %,
Enter Date3:,2011-12-07,Enter price:,12.32,Exit price:,12.27,Profit rate:,0.4058441558441616 %,
Enter Date4:,2011-12-08,Enter price:,12.15,Exit price:,11.93,Profit rate:,1.8106995884773713 %,
Enter Date5:,2011-12-09,Enter price:,11.99,Exit price:,12.24,Profit rate:,-2.0850708924103416 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.6086261645532383 %,
	,	,	,	,Total cumulative:,,Profit rate:,9.060081686006514 %,
Exit 5th day:,2011-12-05
		    to
		2011-12-09,Enter price:,12.39,Exit price:,12.24,Profit rate:,1.210653753026637 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,25,,,,,,,
Found Date: ,2011-12-13,	,	,	,	,	,	,
Enter Date1:,2011-12-14,Enter price:,12.0,Exit price:,11.76,Profit rate:,2.0000000000000018 %,
Enter Date2:,2011-12-15,Enter price:,11.83,Exit price:,11.86,Profit rate:,-0.25359256128486357 %,
Enter Date3:,2011-12-16,Enter price:,11.93,Exit price:,11.88,Profit rate:,0.41911148365464324 %,
Enter Date4:,2011-12-19,Enter price:,11.92,Exit price:,11.65,Profit rate:,2.265100671140936 %,
Enter Date5:,2011-12-20,Enter price:,11.78,Exit price:,11.87,Profit rate:,-0.7640067911714759 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.666612802339242 %,
	,	,	,	,Total cumulative:,,Profit rate:,12.726694488345757 %,
Exit 5th day:,2011-12-14
		    to
		2011-12-20,Enter price:,12.0,Exit price:,11.87,Profit rate:,1.0833333333333397 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,26,,,,,,,
Found Date: ,2012-01-03,	,	,	,	,	,	,
Enter Date1:,2012-01-04,Enter price:,12.21,Exit price:,12.11,Profit rate:,0.8190008190008307 %,
Enter Date2:,2012-01-05,Enter price:,12.12,Exit price:,12.11,Profit rate:,0.08250825082508076 %,
Enter Date3:,2012-01-06,Enter price:,12.09,Exit price:,12.24,Profit rate:,-1.240694789081889 %,
Enter Date4:,2012-01-09,Enter price:,12.23,Exit price:,12.2,Profit rate:,0.24529844644318183 %,
Enter Date5:,2012-01-10,Enter price:,12.28,Exit price:,12.45,Profit rate:,-1.384364820846905 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.4782520936597008 %,
	,	,	,	,Total cumulative:,,Profit rate:,11.248442394686055 %,
Exit 5th day:,2012-01-04
		    to
		2012-01-10,Enter price:,12.21,Exit price:,12.45,Profit rate:,-1.9656019656019528 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,27,,,,,,,
Found Date: ,2012-04-10,	,	,	,	,	,	,
Enter Date1:,2012-04-11,Enter price:,12.41,Exit price:,12.37,Profit rate:,0.3223207091055675 %,
Enter Date2:,2012-04-12,Enter price:,12.4,Exit price:,12.48,Profit rate:,-0.6451612903225812 %,
Enter Date3:,2012-04-13,Enter price:,12.48,Exit price:,12.42,Profit rate:,0.4807692307692347 %,
Enter Date4:,2012-04-16,Enter price:,12.44,Exit price:,12.26,Profit rate:,1.4469453376205765 %,
Enter Date5:,2012-04-17,Enter price:,12.27,Exit price:,12.27,Profit rate:,0.0 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.6048739871727975 %,
	,	,	,	,Total cumulative:,,Profit rate:,12.853316381858853 %,
Exit 5th day:,2012-04-11
		    to
		2012-04-17,Enter price:,12.41,Exit price:,12.27,Profit rate:,1.1281224818694646 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,28,,,,,,,
Found Date: ,2012-05-03,	,	,	,	,	,	,
Enter Date1:,2012-05-04,Enter price:,12.61,Exit price:,12.36,Profit rate:,1.9825535289452818 %,
Enter Date2:,2012-05-07,Enter price:,12.33,Exit price:,12.29,Profit rate:,0.32441200324412756 %,
Enter Date3:,2012-05-08,Enter price:,12.19,Exit price:,12.4,Profit rate:,-1.72272354388844 %,
Enter Date4:,2012-05-09,Enter price:,12.29,Exit price:,12.4,Profit rate:,-0.8950366151342654 %,
Enter Date5:,2012-05-10,Enter price:,12.62,Exit price:,12.74,Profit rate:,-0.9508716323296436 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.2616662591629395 %,
	,	,	,	,Total cumulative:,,Profit rate:,11.591650122695913 %,
Exit 5th day:,2012-05-04
		    to
		2012-05-10,Enter price:,12.61,Exit price:,12.74,Profit rate:,-1.0309278350515527 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,29,,,,,,,
Found Date: ,2012-05-29,	,	,	,	,	,	,
Enter Date1:,2012-05-30,Enter price:,11.87,Exit price:,11.91,Profit rate:,-0.3369839932603279 %,
Enter Date2:,2012-05-31,Enter price:,11.91,Exit price:,11.74,Profit rate:,1.42737195633921 %,
